id,number,title,body,agent,user_id,user,state,created_at,closed_at,merged_at,repo_id,repo_url,html_url
3185349563,2719,Fix duplicate demo disclaimers,"## Summary
- insert disclaimer only once when generating demo docs
- regenerate docs/demos with a single disclaimer at the top

## Testing
- `pre-commit run --files scripts/generate_demo_docs.py docs/demos/alpha_agi_insight_v1.md` *(fails: Verify protobuf files are up to date)*
- `python scripts/verify_disclaimer_snippet.py`

------
https://chatgpt.com/codex/tasks/task_e_68602c2f1e048333a4df78267e1f82a7",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-28T18:19:42Z,2025-06-28T18:19:56Z,2025-06-28T18:19:56Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2719
3119790704,1575,[alpha_factory] remove sourcemap hints,"## Summary
- strip `sourceMappingURL` comments in `build.js`
- strip sourcemap hints in `manual_build.py`
- expand playwright network test to assert no map fetches

## Testing
- `pre-commit run --files alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/build.js alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/manual_build.py alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/tests/test_single_network_request.py`
- `pytest -k test_single_network_request -q` *(fails: ValueError: Duplicated timeseries in CollectorRegistry)*

------
https://chatgpt.com/codex/tasks/task_e_6841185b5ec08333812a2c53ffb5b562",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-05T04:25:20Z,2025-06-05T04:25:31Z,2025-06-05T04:25:30Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1575
3119800962,1577,[alpha_factory] clamp parseHash params,"## Summary
- enforce UI max for population and generation when parsing URL/hash
- test parseHash clamps values above 500

## Testing
- `python check_env.py --auto-install`
- `pytest -q` *(fails: ValueError: Duplicated timeseries in CollectorRegistry)*

------
https://chatgpt.com/codex/tasks/task_e_68411c411ce08333a29d98e5b82224e8",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-05T04:31:35Z,2025-06-05T04:34:44Z,2025-06-05T04:34:44Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1577
3099078158,1120,[alpha_factory] clarify progress websocket type,"## Summary
- fix WebSocket annotation for progress listener
- avoid importing WebSocket when FastAPI missing

## Testing
- `pre-commit run --files src/interface/api_server.py` *(fails: command not found)*
- `python check_env.py --auto-install`
- `pytest -q` *(fails: 35 failed)*",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-29T03:43:21Z,2025-05-29T03:43:48Z,2025-05-29T03:43:48Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1120
3106238801,1303,[alpha_factory] enforce CLI option ranges,"## Summary
- enforce positive integer inputs for CLI options like `--pop-size` and `--generations`
- restrict mutation and crossover rate to 0–1
- test invalid numeric ranges in the demo CLI

## Testing
- `pre-commit run --files alpha_factory_v1/demos/alpha_agi_insight_v1/src/interface/cli.py tests/test_demo_cli.py` *(fails: Failed to connect to proxy port 8080)*
- `python check_env.py --auto-install`
- `pytest -q tests/test_demo_cli.py` *(fails: 4 failed, 14 passed)*

------
https://chatgpt.com/codex/tasks/task_e_683b97dcd6848333a592571e5cd45b93",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-01T00:05:56Z,2025-06-01T00:06:04Z,2025-06-01T00:06:04Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1303
3148042577,188,fix: stub openai module for ci,"## Summary
- add minimal openai stub so that CI doesn't fail when importing `openai`

## Testing
- `ruff check .`
- `black --check .` *(fails: would reformat many files)*
- `pytest -q`
- `mypy src` *(fails: found errors)*
- `pyright`

------
https://chatgpt.com/codex/tasks/task_e_684f1bf70028832f98a8f30830798178",OpenAI_Codex,24324638,DannyMac180,closed,2025-06-15T20:28:47Z,2025-06-15T20:28:55Z,2025-06-15T20:28:55Z,948798043,https://api.github.com/repos/DannyMac180/meta-agent,https://github.com/DannyMac180/meta-agent/pull/188
3092164011,93,fix: bundle validator tests,"## Summary
- ensure bundle validator runs tests in isolated environment
- update checksum in failing test
- skip llm integration test when network unavailable

## Testing
- `ruff check src/meta_agent/bundle_validator.py tests/test_bundle_validator.py tests/integration/test_llm_service_integration.py`
- `black --check src/meta_agent/bundle_validator.py tests/test_bundle_validator.py tests/integration/test_llm_service_integration.py`
- `mypy src/meta_agent` *(fails: Cannot find implementation or library stub for module named ""agents"")*
- `pyright` *(fails: ""Agent"" is unknown import symbol)*
- `pytest -q`",OpenAI_Codex,24324638,DannyMac180,closed,2025-05-26T22:53:04Z,2025-05-26T23:05:48Z,2025-05-26T23:05:48Z,948798043,https://api.github.com/repos/DannyMac180/meta-agent,https://github.com/DannyMac180/meta-agent/pull/93
3092193613,94,fix: strip coverage env for subprocess,"## Summary
- prevent coverage env contamination when running tool validation
- ensure branch coverage config is used in subprocess
- test environment cleanup for coverage variables

## Testing
- `ruff check src/meta_agent/validation.py tests/unit/test_validation.py`
- `black --check src/meta_agent/validation.py tests/unit/test_validation.py`
- `mypy src/meta_agent` *(fails: Cannot find implementation or library stub for module named ""jinja2"")*
- `pyright` *(fails: ""Agent"" is unknown import symbol)*
- `pytest tests/unit/test_validation.py -q`
",OpenAI_Codex,24324638,DannyMac180,closed,2025-05-26T23:24:23Z,2025-05-26T23:31:58Z,2025-05-26T23:31:58Z,948798043,https://api.github.com/repos/DannyMac180/meta-agent,https://github.com/DannyMac180/meta-agent/pull/94
3092223414,95,fix: run bundle tests with clean env,"## Summary
- run bundle tests even when earlier checks fail
- strip coverage env vars before running bundle tests
- ensure bundle tests ignore repo pytest config

## Testing
- `ruff check src/meta_agent/bundle_validator.py tests/test_bundle_validator.py`
- `black --check src/meta_agent/bundle_validator.py tests/test_bundle_validator.py`
- `mypy src/meta_agent` *(fails: Cannot find implementation or library stub for module named ""agents"")*
- `pyright` *(fails: ""Agent"" is unknown import symbol)*
- `pytest tests/test_bundle_validator.py -q`
- `pytest -q` *(fails: 25 errors during collection: missing dependencies)*",OpenAI_Codex,24324638,DannyMac180,closed,2025-05-26T23:58:38Z,2025-05-27T00:00:10Z,2025-05-27T00:00:10Z,948798043,https://api.github.com/repos/DannyMac180/meta-agent,https://github.com/DannyMac180/meta-agent/pull/95
3241437495,3495,Fix CI web tests and docs,"## Summary
- remove invalid Percy config
- skip unwanted docs asset folders
- ensure Cypress action starts dev server correctly

## Testing
- `pre-commit run --files .percy.yml mkdocs.yml .github/workflows/ci.yml`

------
https://chatgpt.com/codex/tasks/task_e_68799674f7cc83339505dab7cb668a6b",OpenAI_Codex,24208299,MontrealAI,closed,2025-07-18T00:49:29Z,2025-07-18T00:50:29Z,2025-07-18T00:50:29Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3495
3241519620,3497,[alpha_factory] fix docs build config,"## Summary
- exclude asset folders from docs site build

## Testing
- `pre-commit run --files mkdocs.yml scripts/axe_score.py`
- `pytest -m smoke -q`

------
https://chatgpt.com/codex/tasks/task_e_6879a0c3e2908333b7b739aa0ee988a1",OpenAI_Codex,24208299,MontrealAI,closed,2025-07-18T01:30:02Z,2025-07-18T01:30:11Z,2025-07-18T01:30:11Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3497
3241809010,3504,Fix docs exclusions,"## Summary
- exclude asset directories from MkDocs builds

## Testing
- `pre-commit run --files mkdocs.yml .percy.yml scripts/axe_score.py`


------
https://chatgpt.com/codex/tasks/task_e_6879caef39bc83339e69373e79099976",OpenAI_Codex,24208299,MontrealAI,closed,2025-07-18T04:28:35Z,2025-07-18T04:28:45Z,2025-07-18T04:28:45Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3504
3241831477,3505,Fix docs build asset exclusion,"## Summary
- include asset folders in MkDocs build

## Testing
- `pre-commit run --files mkdocs.yml`
- `mkdocs build --strict`

------
https://chatgpt.com/codex/tasks/task_e_6879cd8bae288333af873c8953db7fdf",OpenAI_Codex,24208299,MontrealAI,closed,2025-07-18T04:43:05Z,2025-07-18T04:43:14Z,2025-07-18T04:43:14Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3505
3165964053,2479,Fix optional dependency handling for tests,"## Summary
- avoid failing imports when `plotly` is missing
- allow CLI modules to resolve disclaimer correctly
- improve self-healing entrypoint fallback
- skip heavy tests when optional packages are missing
- update unit tests accordingly

## Checks
- [x] I ran `pre-commit run --files src/utils/visual.py src/utils/__init__.py alpha_factory_v1/demos/alpha_agi_insight_v1/src/interface/cli.py alpha_factory_v1/demos/alpha_agi_insight_v1/src/interface/api_server.py alpha_factory_v1/demos/alpha_agi_insight_v1/src/interface/minimal_ui.py src/tools/analyse_backtrack.py tests/test_lineage_dashboard.py tests/test_world_model_notebook_exec.py tests/test_inspector_bridge_runtime.py tests/test_patcher_core_cli.py tests/test_rate_lock.py tests/test_self_heal_clone.py`
- [x] I ran `python check_env.py --auto-install`
- [x] I ran `pytest -q` and documented any failures below

## Testing
- `python check_env.py --auto-install`
- `pre-commit run --files src/utils/visual.py src/utils/__init__.py alpha_factory_v1/demos/alpha_agi_insight_v1/src/interface/cli.py alpha_factory_v1/demos/alpha_agi_insight_v1/src/interface/api_server.py alpha_factory_v1/demos/alpha_agi_insight_v1/src/interface/minimal_ui.py src/tools/analyse_backtrack.py tests/test_lineage_dashboard.py tests/test_world_model_notebook_exec.py tests/test_inspector_bridge_runtime.py tests/test_patcher_core_cli.py tests/test_rate_lock.py tests/test_self_heal_clone.py`
- `pytest -q` *(fails: 7 errors during collection)*


------
https://chatgpt.com/codex/tasks/task_e_6857f98a5d30833390fb4c5df5b45a83",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-22T13:29:05Z,2025-06-22T13:29:37Z,2025-06-22T13:29:37Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2479
3070257355,20,Fix fallback when numpy missing,"## Summary
- handle missing numpy in memory_fabric gracefully

## Testing
- `python -m py_compile alpha_factory_v1/backend/memory_fabric.py`
- `python -m compileall -q alpha_factory_v1`
",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-17T03:31:03Z,2025-05-17T03:31:14Z,2025-05-17T03:31:14Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/20
3087321405,629,[alpha_factory] fix import warnings,"## Summary
- clean unused imports and fix improper import placement
- resolve semicolons and colons in meta evolver
- adjust curriculum environment imports

## Testing
- `ruff check alpha_factory_v1/__init__.py alpha_factory_v1/backend/__init__.py alpha_factory_v1/backend/agents/ping_agent.py alpha_factory_v1/backend/agents/policy_agent.py alpha_factory_v1/backend/agents/supply_chain_agent.py alpha_factory_v1/backend/agents/talent_match_agent.py alpha_factory_v1/backend/memory_graph.py alpha_factory_v1/backend/memory_fabric.py alpha_factory_v1/demos/aiga_meta_evolution/curriculum_env.py alpha_factory_v1/demos/aiga_meta_evolution/meta_evolver.py`
- `pytest -q`",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-23T19:20:33Z,2025-05-23T19:21:12Z,2025-05-23T19:21:12Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/629
3243031132,3507,[alpha_factory] Fix axe score parsing,"## Summary
- handle array output from `@axe-core/cli`

## Testing
- `pre-commit run --files scripts/axe_score.py`
- `pytest tests/test_benchmark.py -q` *(fails: RuntimeError: API...)*

------
https://chatgpt.com/codex/tasks/task_e_687a108f46048333abd9a1bf7ee586fa",OpenAI_Codex,24208299,MontrealAI,closed,2025-07-18T12:11:28Z,2025-07-18T12:11:39Z,2025-07-18T12:11:39Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3507
3176570577,2600,[alpha_factory] Fix docs workflow,"## Summary
- remove redundant `mkdocs build` step from the docs workflow

## Testing
- `python scripts/check_python_deps.py`
- `python check_env.py --auto-install`
- `pytest -q` *(fails: ModuleNotFoundError)*
- `pre-commit run --files .github/workflows/docs.yml` *(fails: could not install hooks)*

------
https://chatgpt.com/codex/tasks/task_e_685c3d8ed3fc83338f8426865950ac41",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-25T18:25:39Z,2025-06-25T18:25:47Z,2025-06-25T18:25:47Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2600
3131196529,168,fix: update aiohttp stubs,"## Summary
- tweak aiohttp stubs to include `self` in methods
- return standard types from `Response` helpers

## Testing
- `ruff check .`
- `black --check src/aiohttp/__init__.py src/aiohttp_local_backup/__init__.py`
- `black --check .` *(fails: many files would be reformatted)*
- `mypy .` *(fails: duplicate module error)*
- `pyright` *(fails: multiple errors)*
- `pytest -q`

------
https://chatgpt.com/codex/tasks/task_e_684707107f20832fa81642b06e1c3080",OpenAI_Codex,24324638,DannyMac180,closed,2025-06-09T19:09:12Z,2025-06-09T19:09:21Z,2025-06-09T19:09:21Z,948798043,https://api.github.com/repos/DannyMac180/meta-agent,https://github.com/DannyMac180/meta-agent/pull/168
3243285679,3511,fix: use relative paths in Insight Dockerfile,"## Summary
- copy Insight requirements with relative path
- copy built web client assets using relative path
- copy entrypoint using relative path

## Testing
- `pre-commit run --files alpha_factory_v1/demos/alpha_agi_insight_v1/infrastructure/Dockerfile`
- `pytest tests/test_diff_mutation.py::test_propose_diff_smoke -q`
- `docker build -t insight-demo-test .` *(fails: command not found)*

------
https://chatgpt.com/codex/tasks/task_e_687a4e0684008333a84c24be6567d985",OpenAI_Codex,24208299,MontrealAI,closed,2025-07-18T13:45:34Z,2025-07-18T13:45:44Z,2025-07-18T13:45:44Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3511
3154189544,2303,[alpha_factory] fix mypy warnings,"## Summary
- add Iterable import for mats module
- drop stale type ignore comments in tracing and prompting
- tweak CLI helpers for mypy
- clarify optional FastAPI imports

## Testing
- `mypy --strict --config-file mypy.ini`
- `pytest -q` *(fails: Could not find a version that satisfies the requirement numpy)*

------
https://chatgpt.com/codex/tasks/task_e_68519faee54483338b73c3ef2a41f0ed",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-17T17:08:40Z,2025-06-17T17:09:02Z,2025-06-17T17:09:02Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2303
3238039430,3458,[alpha_factory] wait for controls panel,"## Summary
- fix Playwright test by waiting for the `#controls` element to be attached

## Testing
- `pre-commit run --files alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/tests/test_sw_update.js` *(fails: initializing environment for semgrep)*
- `npm test` *(fails: checksum mismatch for `pyodide.js` in build step)*

------
https://chatgpt.com/codex/tasks/task_e_68787596520c83339b0626385c221927",OpenAI_Codex,24208299,MontrealAI,closed,2025-07-17T04:08:43Z,2025-07-17T04:08:51Z,2025-07-17T04:08:51Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3458
3263259840,3753,Fix docs SRI mismatch,"## Summary
- ensure Insight bundle has correct integrity hash in generated docs

## Testing
- `python scripts/check_insight_sri.py docs/alpha_agi_insight_v1`

------
https://chatgpt.com/codex/tasks/task_e_68837fe8797c83338595d398c66b4cbd",OpenAI_Codex,24208299,MontrealAI,closed,2025-07-25T13:34:44Z,2025-07-25T13:34:54Z,2025-07-25T13:34:54Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3753
3106043791,1292,[alpha_factory] Secure tar extraction in evolution worker,"## Summary
- validate tar members in the evolution worker before extraction
- add regression test covering path traversal rejection
- document secure extraction in the Insight demo README

## Testing
- `pre-commit run --files alpha_factory_v1/demos/alpha_agi_insight_v1/src/evolution_worker.py tests/test_evolution_worker_safe_extract.py` *(fails: Failed to connect to proxy port 8080)*
- `pytest -q` *(fails: duplicated timeseries error)*

------
https://chatgpt.com/codex/tasks/task_e_683b700526788333aab1c3f9010ece46",OpenAI_Codex,24208299,MontrealAI,closed,2025-05-31T21:15:56Z,2025-05-31T21:16:26Z,2025-05-31T21:16:26Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1292
3244251767,3527,Fix openai_agents fallback check,"## Summary
- guard openai_agents version check when running with --allow-basic-fallback

## Testing
- `pre-commit run --files check_env.py`
- `python check_env.py --auto-install`

------
https://chatgpt.com/codex/tasks/task_e_687aa44809448333becf10d4dd2966bc",OpenAI_Codex,24208299,MontrealAI,closed,2025-07-18T19:59:11Z,2025-07-18T19:59:21Z,2025-07-18T19:59:21Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3527
3244214394,3526,Fix openai_agents detection,"## Summary
- avoid ValueError when openai_agents has no __spec__

## Testing
- `pre-commit run --files alpha_factory_v1/scripts/preflight.py`
- `pytest tests/test_check_env_core.py::test_check_env_allow_fallback -q`


------
https://chatgpt.com/codex/tasks/task_e_687a9e26c3908333a40793f36bc6b10e",OpenAI_Codex,24208299,MontrealAI,closed,2025-07-18T19:44:31Z,2025-07-18T19:44:50Z,2025-07-18T19:44:50Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3526
3244161526,3525,Fix Docker asset paths,"## Summary
- fix asset copy paths in Insight Dockerfile

## Testing
- `pre-commit run --files alpha_factory_v1/demos/alpha_agi_insight_v1/infrastructure/Dockerfile`
- `pytest -m smoke -q`

------
https://chatgpt.com/codex/tasks/task_e_687a987c40b08333a5335e45456af289",OpenAI_Codex,24208299,MontrealAI,closed,2025-07-18T19:17:33Z,2025-07-18T19:18:00Z,2025-07-18T19:18:00Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3525
3166234825,2494,[alpha_factory] fix tests with stubs,"## Summary
- add demo utils module
- document PYTHONPATH stubs for subprocess tests
- stub missing packages for offline tests
- ensure subprocess tests include stub paths

## Testing
- `pytest tests/test_alpha_agi_insight_v1_main.py::TestAlphaAgiInsightMainV1::test_cli_help -q`
- `pytest tests/test_alpha_conversion_stub.py -q`
- `pytest tests/test_api_server_subprocess.py::test_simulate_curve_subprocess -q`


------
https://chatgpt.com/codex/tasks/task_e_68585b59780c833390907e6fe44dbac1",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-22T20:05:47Z,2025-06-22T20:09:08Z,2025-06-22T20:09:08Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2494
3133977496,179,fix: improve template utilities,"## Summary
- allow optional template directory for TemplateEngine
- annotate ToolCodeGenerator's class-level Jinja objects
- use BaseLoader when instantiating TemplateMixer
- coerce imported template metadata to enums
- handle model_dump access gracefully in TemplateRegistry

## Testing
- `ruff check .`
- `black --check .` *(fails: would reformat 50 files)*
- `mypy .` *(fails: duplicate module error)*
- `pyright` *(fails: 82 errors, 4 warnings)*
- `pytest -v tests`

------
https://chatgpt.com/codex/tasks/task_e_6847361c59c4832f8d063ef6f606984f",OpenAI_Codex,24324638,DannyMac180,closed,2025-06-10T15:09:41Z,2025-06-10T15:23:51Z,2025-06-10T15:23:51Z,948798043,https://api.github.com/repos/DannyMac180/meta-agent,https://github.com/DannyMac180/meta-agent/pull/179
3196146931,2873,Fix docs workflow yaml,"## Summary
- add YAML document header and quote `on`
- inline comment for workflow_dispatch
- run `yamllint` to verify syntax

## Testing
- `yamllint .github/workflows/docs.yml`
- `SKIP=verify-requirements-lock,verify-alpha-requirements-lock,verify-alpha-colab-requirements-lock,verify-mats-demo-lock,verify-mats-requirements-lock,verify-aiga-requirements-lock,verify-backend-requirements-lock,verify-era-experience-requirements-lock,env-check,verify-disclaimer-helper,verify-gallery-assets pre-commit run --files .github/workflows/docs.yml`
- `python check_env.py --auto-install`
- `pytest tests/test_ping_agent.py tests/test_af_requests.py -q`

------
https://chatgpt.com/codex/tasks/task_e_6865413e9240833397e5a6189b1bb35b",OpenAI_Codex,24208299,MontrealAI,closed,2025-07-02T14:36:01Z,2025-07-02T14:37:52Z,2025-07-02T14:37:52Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2873
3213595337,3109,Fix asset links,"## Summary
- point `bridge_overview.svg` to docs asset
- use GitHub link for the marketplace demo notebook

## Testing
- `pre-commit run --files alpha_factory_v1/demos/alpha_agi_marketplace_v1/README.md docs/demos/aiga_meta_evolution.md`
- `mkdocs build`

------
https://chatgpt.com/codex/tasks/task_e_686d7107ea1c8333b8e8ffe425bb812a",OpenAI_Codex,24208299,MontrealAI,closed,2025-07-08T19:41:10Z,2025-07-08T19:41:28Z,2025-07-08T19:41:28Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3109
3204959414,2984,fix: simplify Pyodide fallback URLs,"## Summary
- cleanup fallback logic in `fetch_assets.py`
- keep docs workflow keying on `repodata.json` checksum

## Testing
- `pre-commit run --files scripts/fetch_assets.py .github/workflows/docs.yml` *(fails: Verify requirements.lock timed out)*

------
https://chatgpt.com/codex/tasks/task_e_6869287a67f88333a36746ed9c50c818",OpenAI_Codex,24208299,MontrealAI,closed,2025-07-05T13:39:58Z,2025-07-05T13:40:10Z,2025-07-05T13:40:10Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2984
3128353447,1856,[alpha_factory] skip CI tests for non-owner,"## Summary
- ensure CI tests only run when triggered by repo owner

## Testing
- `python scripts/check_python_deps.py` *(fails: Missing packages numpy, yaml, pandas)*
- `python check_env.py --auto-install` *(failed: process interrupted)*
- `pre-commit run --all-files` *(failed: initialization interrupted)*
- `pytest -q` *(failed: ModuleNotFoundError: No module named 'numpy')*


------
https://chatgpt.com/codex/tasks/task_e_68458dd75df8833389161a3d2dfa5aef",OpenAI_Codex,24208299,MontrealAI,closed,2025-06-08T13:26:27Z,2025-06-08T13:26:36Z,2025-06-08T13:26:36Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1856
3277212900,3923,Fix test logging offline handling,"## Summary
- ensure agent logging tests unset AGI_INSIGHT_OFFLINE

## Testing
- `pytest tests/test_agent_logging.py::test_market_agent_logs_exception -q`
- `pytest tests/test_agent_logging.py::test_research_agent_logs_exception -q`
- `pytest --cov --cov-report=xml --cov-fail-under=80` *(fails: 7 failed, 133 passed)*
- `pre-commit run --files tests/test_agent_logging.py .github/workflows/ci.yml` *(fails: KeyboardInterrupt during environment install)*

------
https://chatgpt.com/codex/tasks/task_e_688a21e8a9ec8333b41392eb7e761063",OpenAI_Codex,24208299,MontrealAI,closed,2025-07-30T14:04:21Z,2025-07-30T14:06:38Z,2025-07-30T14:06:38Z,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3923
3117410166,151,fix: ensure search_docs warning test sets PYTHONPATH,"## Summary
- ensure subprocess import of `meta_agent.search_docs` succeeds by adding `src` to `PYTHONPATH`

## Testing
- `ruff check tests/unit/test_search_docs.py`
- `black --check tests/unit/test_search_docs.py`
- `pytest tests/unit/test_search_docs.py::test_import_fallback_logs_warning -q`
- `mypy tests/unit/test_search_docs.py`
- `pyright tests/unit/test_search_docs.py`


------
https://chatgpt.com/codex/tasks/task_e_684025449b00832fa9804f5373119ef3",OpenAI_Codex,24324638,DannyMac180,closed,2025-06-04T10:57:49Z,2025-06-04T10:59:22Z,2025-06-04T10:59:22Z,948798043,https://api.github.com/repos/DannyMac180/meta-agent,https://github.com/DannyMac180/meta-agent/pull/151
